473,296,0
333,1168,0
505,227,0
845,39,0
325,53,0
298,303,0
660,229,0
509,242,0
194,649,0
285,365,0
193,76,0
5,88,0
505,331,0
180,1066,0
390,496,0
881,226,0
866,195,0
453,314,0
159,78,0
748,656,0
692,1309,0
681,53,0
404,1389,0
497,1005,0
603,97,0
371,78,0
661,589,0
769,473,0
619,1217,0
236,190,0
788,1010,0
106,257,0
320,629,0
625,680,0
167,470,0
663,640,0
105,658,0
879,946,0
224,284,0
6,377,0
58,609,0
605,240,0
93,53,0
275,821,0
713,236,0
331,274,0
798,304,0
878,49,0
404,1572,0
710,240,0
590,236,0
804,517,0
394,185,0
266,447,0
373,930,0
41,411,0
72,586,0
61,7,0
229,6,0
55,433,0
187,99,0
197,78,0
89,480,0
136,248,0
19,251,0
270,519,0
310,721,0
488,310,0
362,697,0
377,154,0
351,97,0
617,417,0
233,1196,0
307,1045,0
681,1186,0
195,690,0
326,548,0
213,1015,0
839,194,0
845,621,0
448,1402,0
885,708,0
861,131,0
481,313,0
378,201,0
626,227,0
249,525,0
473,1284,0
405,608,0
359,481,0
654,972,0
938,281,0
895,354,0
900,407,0
405,673,0
88,149,0
545,320,0
357,131,0
404,365,0
757,92,0
337,477,0
448,247,0
864,499,0
746,12,0
378,635,0
697,419,0
275,1168,0
737,120,0
304,1102,0
870,350,0
416,470,0
247,180,0
450,885,0
697,485,0
292,90,0
704,544,0
753,254,0
120,425,0
235,292,0
200,1135,0
536,1333,0
206,300,0
903,760,0
356,120,0
540,224,0
888,0,0
10,745,0
737,78,0
803,228,0
249,97,0
364,107,0
349,652,0
144,947,0
204,314,0
160,99,0
465,897,0
411,406,0
485,286,0
677,330,0
255,126,0
451,186,0
91,24,0
514,257,0
292,364,0
24,602,0
473,324,0
104,331,0
84,479,0
183,19,0
279,313,0
243,171,0
867,135,0
879,769,0
39,244,0
485,474,0
74,831,0
642,202,0
69,81,0
918,332,0
377,684,0
320,1329,0
159,626,0
926,1087,0
885,481,0
604,676,0
56,150,0
94,504,0
863,594,0
605,425,0
388,177,0
143,645,0
233,617,0
12,261,0
697,425,0
752,194,0
59,8,0
481,326,0
699,221,0
108,292,0
372,478,0
12,49,0
758,180,0
670,22,0
388,80,0
795,212,0
434,215,0
773,126,0
878,274,0
223,467,0
917,745,0
449,708,0
242,214,0
250,292,0
270,171,0
452,236,0
930,676,0
895,0,0
748,807,0
921,70,0
685,88,0
525,49,0
895,264,0
250,593,0
343,57,0
567,770,0
238,338,0
481,284,0
84,391,0
298,317,0
717,280,0
544,561,0
40,97,0
842,70,0
428,92,0
524,180,0
639,133,0
748,22,0
63,30,0
748,104,0
512,321,0
591,195,0
409,688,0
388,1072,0
175,268,0
568,674,0
500,404,0
781,1526,0
298,809,0
566,174,0
532,425,0
205,1392,0
295,694,0
639,32,0
398,139,0
206,714,0
683,99,0
302,154,0
377,51,0
619,430,0
93,271,0
218,3,0
372,267,0
466,108,0
141,242,0
787,421,0
524,595,0
275,345,0
363,988,0
325,182,0
748,835,0
879,421,0
920,536,0
926,14,0
837,142,0
795,217,0
659,94,0
869,661,0
591,188,0
558,526,0
437,14,0
550,745,0
243,308,0
286,266,0
190,299,0
670,449,0
795,1030,0
890,311,0
116,213,0
342,37,0
458,251,0
614,705,0
206,733,0
366,184,0
761,268,0
326,473,0
496,414,0
14,929,0
5,514,0
200,1218,0
898,472,0
335,49,0
144,446,0
275,172,0
62,589,0
441,11,0
585,214,0
58,14,0
838,1083,0
532,229,0
501,348,0
43,21,0
734,6,0
638,517,0
925,261,0
400,564,0
86,229,0
827,900,0
476,737,0
473,131,0
307,44,0
432,172,0
660,215,0
653,737,0
327,1481,0
10,522,0
375,236,0
804,196,0
931,1182,0
361,334,0
118,544,0
759,182,0
693,117,0
33,310,0
82,927,0
88,714,0
787,1476,0
320,477,0
447,269,0
69,676,0
734,99,0
169,290,0
181,843,0
51,286,0
293,1197,0
47,131,0
262,919,0
578,49,0
665,476,0
446,296,0
193,433,0
835,601,0
2,270,0
294,417,0
89,310,0
560,196,0
653,86,0
15,441,0
222,337,0
881,264,0
531,631,0
427,338,0
384,191,0
350,284,0
605,78,0
379,212,0
499,727,0
434,1101,0
537,142,0
180,1350,0
298,178,0
842,635,0
565,11,0
419,115,0
89,1095,0
252,516,0
620,690,0
390,60,0
464,134,0
693,690,0
920,86,0
893,344,0
703,153,0
451,70,0
450,259,0
462,862,0
847,428,0
590,932,0
737,355,0
567,301,0
127,195,0
17,63,0
867,81,0
9,21,0
64,24,0
392,49,0
360,650,0
105,954,0
274,201,0
57,209,0
654,237,0
885,8,0
326,325,0
770,68,0
269,705,0
37,138,0
560,629,0
221,732,0
338,477,0
853,920,0
659,124,0
706,524,0
748,278,0
706,110,0
220,155,0
906,1045,0
53,257,0
356,746,0
654,1309,0
822,469,0
842,576,0
61,274,0
616,55,0
0,126,0
825,226,0
801,262,0
895,215,0
14,117,0
180,13,0
368,269,0
641,34,0
327,369,0
193,192,0
922,248,0
199,6,0
109,1245,0
654,653,0
762,194,0
795,515,0
446,768,0
880,428,0
221,280,0
346,869,0
144,760,0
520,71,0
533,595,0
466,274,0
233,110,0
342,821,0
96,207,0
331,221,0
331,37,0
118,221,0
895,548,0
888,522,0
587,82,0
861,202,0
392,1046,0
113,156,0
296,146,0
108,1012,0
776,222,0
920,403,0
221,770,0
292,203,0
775,442,0
465,266,0
415,694,0
285,764,0
454,582,0
841,1103,0
921,211,0
268,486,0
333,9,0
362,564,0
579,122,0
214,180,0
502,185,0
658,180,0
223,376,0
829,425,0
161,180,0
391,587,0
293,879,0
464,131,0
453,658,0
232,201,0
693,186,0
454,19,0
491,477,0
96,194,0
99,331,0
404,1558,0
5,482,0
384,203,0
101,78,0
587,163,0
346,99,0
502,68,0
209,180,0
822,421,0
531,617,0
915,22,0
557,115,0
503,121,0
513,525,0
223,378,0
879,245,0
325,432,0
465,91,0
193,385,0
344,116,0
67,469,0
797,480,0
456,242,0
665,727,0
69,185,0
654,26,0
63,589,0
558,186,0
623,327,0
692,506,0
58,753,0
850,78,0
523,1164,0
476,14,0
38,345,0
893,977,0
723,326,0
703,209,0
893,296,0
504,153,0
863,469,0
805,673,0
706,951,0
550,14,0
621,991,0
248,38,0
814,447,0
726,663,0
682,338,0
84,323,0
344,844,0
388,130,0
342,162,0
911,151,0
206,843,0
918,24,0
406,192,0
706,1139,0
312,64,0
294,963,0
12,525,0
532,690,0
803,160,0
487,198,0
180,1257,0
855,257,0
456,233,0
157,176,0
664,238,0
540,1033,0
542,980,0
12,68,0
785,482,0
64,8,0
380,496,0
298,416,0
144,37,0
404,767,0
571,298,0
630,305,0
565,241,0
730,191,0
93,249,0
830,685,0
115,659,0
94,189,0
84,160,0
462,470,0
683,690,0
84,191,0
220,258,0
5,27,0
53,256,0
795,99,0
892,236,0
647,454,0
629,254,0
536,212,0
621,10,0
641,408,0
150,215,0
177,991,0
717,877,0
652,134,0
38,299,0
940,0,0
150,527,0
652,62,0
14,267,0
685,526,0
911,608,0
455,58,0
93,475,0
6,26,0
713,292,0
302,402,0
542,527,0
61,1026,0
879,119,0
856,257,0
449,694,0
415,66,0
177,508,0
921,21,0
903,298,0
453,76,0
560,441,0
206,690,0
329,81,0
795,926,0
133,506,0
812,324,0
55,110,0
73,688,0
183,663,0
168,133,0
333,638,0
93,217,0
873,124,0
734,267,0
877,59,0
188,180,0
607,1117,0
730,193,0
906,722,0
536,309,0
822,0,0
522,165,0
404,1533,0
542,174,0
200,821,0
915,818,0
328,284,0
499,474,0
342,202,0
644,215,0
475,84,0
728,311,0
770,171,0
720,302,0
434,477,0
499,180,0
647,512,0
12,637,0
906,926,0
346,369,0
326,227,0
255,1287,0
578,3,0
6,214,0
486,226,0
459,274,0
41,401,0
378,160,0
589,136,0
623,1087,0
406,586,0
564,9,0
697,189,0
829,818,0
307,289,0
507,210,0
415,20,0
45,124,0
67,403,0
108,67,0
284,298,0
221,37,0
150,612,0
156,1256,0
144,725,0
155,8,0
349,614,0
600,134,0
22,1002,0
519,988,0
129,286,0
665,516,0
706,862,0
220,54,0
500,274,0
496,576,0
547,676,0
242,658,0
300,1026,0
523,434,0
362,223,0
428,379,0
833,149,0
613,277,0
723,325,0
616,292,0
681,244,0
815,292,0
770,947,0
345,320,0
335,589,0
816,926,0
444,92,0
450,330,0
10,212,0
512,761,0
654,53,0
386,231,0
806,501,0
343,1046,0
629,239,0
135,281,0
500,683,0
366,557,0
286,950,0
773,218,0
720,870,0
310,576,0
425,173,0
157,823,0
86,998,0
659,795,0
773,672,0
905,124,0
233,835,0
332,97,0
400,326,0
209,97,0
565,172,0
10,193,0
883,1212,0
153,472,0
795,427,0
314,267,0
859,325,0
17,171,0
329,98,0
434,1149,0
805,78,0
72,11,0
550,90,0
505,197,0
326,197,0
362,94,0
753,474,0
850,923,0
906,286,0
818,343,0
614,521,0
467,610,0
118,124,0
773,237,0
888,55,0
47,209,0
22,218,0
431,221,0
177,875,0
932,183,0
806,93,0
748,172,0
310,172,0
568,331,0
796,325,0
655,344,0
177,1049,0
134,800,0
931,118,0
683,1026,0
331,209,0
41,425,0
437,280,0
233,88,0
436,160,0
279,194,0
143,940,0
91,498,0
430,746,0
416,553,0
449,232,0
647,233,0
529,254,0
456,238,0
834,204,0
84,195,0
248,68,0
787,442,0
746,237,0
41,454,0
218,1012,0
845,62,0
377,282,0
804,143,0
143,247,0
450,881,0
193,496,0
876,300,0
375,319,0
183,257,0
140,676,0
393,171,0
41,86,0
471,371,0
268,391,0
255,550,0
708,559,0
333,864,0
177,94,0
914,689,0
362,170,0
494,575,0
642,570,0
891,493,0
169,982,0
360,274,0
68,235,0
621,1077,0
221,420,0
464,476,0
619,442,0
22,516,0
373,401,0
447,317,0
757,714,0
9,478,0
94,471,0
932,10,0
866,30,0
162,257,0
104,749,0
315,222,0
186,51,0
797,994,0
297,87,0
572,126,0
649,481,0
12,685,0
262,270,0
245,184,0
832,519,0
678,566,0
4,175,0
209,954,0
344,720,0
188,185,0
444,149,0
513,529,0
408,472,0
636,542,0
404,446,0
795,878,0
75,1004,0
37,407,0
496,650,0
685,180,0
770,97,0
649,703,0
108,470,0
709,49,0
547,270,0
703,352,0
404,45,0
93,763,0
256,947,0
757,808,0
404,395,0
362,71,0
876,737,0
96,429,0
174,417,0
15,171,0
446,291,0
866,655,0
157,568,0
401,18,0
55,676,0
392,777,0
697,417,0
806,594,0
547,2,0
926,153,0
13,760,0
888,163,0
346,593,0
160,209,0
233,1048,0
12,483,0
405,496,0
888,123,0
177,718,0
373,192,0
654,3,0
215,236,0
398,99,0
566,95,0
566,502,0
12,262,0
934,117,0
268,657,0
718,740,0
267,580,0
471,1072,0
127,727,0
832,29,0
406,153,0
416,1181,0
710,131,0
269,52,0
290,201,0
503,24,0
172,327,0
880,676,0
384,291,0
706,92,0
397,202,0
885,397,0
561,355,0
295,180,0
449,446,0
880,254,0
314,303,0
711,942,0
681,234,0
434,750,0
346,248,0
654,1504,0
850,16,0
612,193,0
434,463,0
150,1099,0
499,244,0
822,271,0
177,126,0
733,161,0
539,403,0
314,229,0
373,276,0
344,171,0
475,397,0
885,1229,0
103,352,0
292,48,0
333,228,0
632,869,0
523,181,0
220,1008,0
789,12,0
391,509,0
587,1409,0
93,38,0
691,1045,0
98,237,0
397,180,0
792,180,0
780,134,0
654,257,0
384,237,0
582,274,0
503,116,0
504,417,0
16,236,0
599,182,0
475,779,0
663,478,0
862,746,0
523,208,0
659,313,0
448,746,0
789,400,0
526,954,0
654,779,0
905,742,0
386,397,0
823,987,0
28,268,0
863,57,0
658,481,0
477,1039,0
549,890,0
278,61,0
523,495,0
4,410,0
380,190,0
50,172,0
436,519,0
283,901,0
496,144,0
654,268,0
94,180,0
804,104,0
789,172,0
654,1477,0
536,642,0
762,236,0
527,180,0
921,150,0
720,266,0
449,481,0
127,391,0
434,407,0
648,0,0
733,477,0
397,428,0
803,445,0
292,499,0
675,326,0
118,53,0
830,143,0
661,99,0
789,1130,0
888,82,0
365,756,0
459,320,0
41,460,0
629,893,0
185,279,0
241,304,0
117,209,0
306,1026,0
813,442,0
338,11,0
895,1110,0
804,932,0
6,292,0
619,740,0
55,163,0
236,496,0
711,621,0
12,99,0
605,383,0
669,478,0
730,484,0
449,898,0
621,160,0
393,447,0
652,421,0
61,163,0
514,342,0
101,49,0
88,275,0
547,254,0
842,390,0
310,53,0
144,765,0
845,371,0
920,690,0
429,525,0
90,649,0
61,745,0
8,200,0
20,559,0
726,800,0
781,126,0
342,506,0
822,63,0
317,657,0
810,302,0
398,548,0
581,180,0
765,949,0
116,236,0
434,720,0
17,605,0
829,201,0
416,65,0
633,506,0
307,376,0
795,793,0
560,642,0
934,844,0
342,658,0
193,1204,0
390,190,0
847,586,0
565,703,0
7,429,0
835,521,0
10,524,0
98,21,0
585,95,0
503,412,0
168,536,0
899,120,0
883,919,0
255,1039,0
392,24,0
578,431,0
478,487,0
120,715,0
109,1186,0
753,242,0
55,153,0
650,688,0
326,160,0
746,427,0
275,941,0
906,469,0
640,197,0
415,85,0
516,746,0
813,97,0
487,320,0
937,116,0
933,961,0
285,813,0
338,144,0
297,133,0
314,739,0
326,203,0
785,469,0
536,525,0
850,336,0
602,171,0
654,221,0
294,88,0
550,1134,0
806,1442,0
384,426,0
63,474,0
238,1113,0
675,893,0
435,745,0
348,1126,0
921,227,0
937,674,0
662,244,0
320,60,0
213,7,0
218,880,0
825,101,0
693,298,0
378,647,0
617,594,0
529,180,0
302,777,0
473,669,0
455,473,0
850,1673,0
496,942,0
457,173,0
223,282,0
531,1298,0
373,821,0
157,171,0
631,586,0
534,38,0
278,15,0
638,164,0
628,195,0
560,492,0
550,1077,0
320,211,0
536,80,0
145,284,0
795,1010,0
152,320,0
605,86,0
274,518,0
784,659,0
63,729,0
17,507,0
658,72,0
513,177,0
490,115,0
909,749,0
225,23,0
42,50,0
106,321,0
129,411,0
770,401,0
714,469,0
294,108,0
505,514,0
547,458,0
740,288,0
895,152,0
879,732,0
930,544,0
410,78,0
454,23,0
783,269,0
746,230,0
536,89,0
298,471,0
841,268,0
379,284,0
663,30,0
917,643,0
522,8,0
609,350,0
310,204,0
268,637,0
580,917,0
193,120,0
877,171,0
41,677,0
915,88,0
669,657,0
857,332,0
869,179,0
715,47,0
236,472,0
838,506,0
673,116,0
682,680,0
592,629,0
652,393,0
405,156,0
289,116,0
499,44,0
2,315,0
22,470,0
129,690,0
642,151,0
93,201,0
765,482,0
861,98,0
714,89,0
268,819,0
849,70,0
20,974,0
53,274,0
665,428,0
859,947,0
667,267,0
366,4,0
345,63,0
846,92,0
267,708,0
329,737,0
369,97,0
668,245,0
909,843,0
547,338,0
239,871,0
832,127,0
285,525,0
428,273,0
680,1174,0
307,138,0
720,215,0
838,453,0
874,44,0
129,93,0
814,152,0
781,1252,0
681,1435,0
42,1053,0
377,574,0
693,417,0
220,467,0
565,409,0
531,69,0
56,242,0
342,1006,0
362,79,0
526,18,0
609,186,0
659,1238,0
11,171,0
598,680,0
290,218,0
46,284,0
168,604,0
931,677,0
388,1449,0
712,340,0
304,467,0
733,496,0
449,587,0
17,486,0
871,923,0
628,330,0
830,739,0
867,707,0
805,1,0
649,292,0
937,24,0
812,292,0
292,516,0
869,195,0
10,447,0
801,233,0
503,138,0
298,605,0
323,1092,0
746,1132,0
291,55,0
144,1009,0
877,648,0
327,67,0
371,324,0
147,1147,0
787,653,0
242,92,0
5,80,0
378,292,0
677,274,0
797,80,0
831,259,0
428,671,0
307,631,0
338,123,0
503,400,0
150,433,0
0,1,0
261,1011,0
118,1099,0
718,316,0
895,227,0
630,313,0
748,97,0
513,273,0
194,505,0
267,177,0
863,65,0
797,1181,0
804,179,0
397,967,0
930,284,0
200,401,0
269,221,0
320,483,0
103,893,0
824,11,0
591,124,0
937,224,0
115,331,0
232,215,0
845,492,0
262,133,0
372,315,0
641,258,0
617,196,0
183,284,0
748,244,0
168,441,0
58,1108,0
411,632,0
441,941,0
652,54,0
262,236,0
762,237,0
343,267,0
621,551,0
819,314,0
258,64,0
503,544,0
785,233,0
0,111,0
763,116,0
143,8,0
757,209,0
918,15,0
881,494,0
785,110,0
367,445,0
449,1433,0
179,316,0
392,87,0
495,182,0
547,14,0
300,249,0
12,689,0
592,181,0
820,212,0
19,403,0
756,929,0
279,87,0
752,68,0
456,725,0
696,326,0
58,760,0
315,68,0
794,172,0
12,686,0
523,523,0
710,730,0
435,1026,0
314,301,0
560,682,0
763,1055,0
296,117,0
306,227,0
652,236,0
454,714,0
941,96,0
89,460,0
695,313,0
708,249,0
157,3,0
206,746,0
431,469,0
408,616,0
80,115,0
935,8,0
715,142,0
538,241,0
84,462,0
595,321,0
176,222,0
134,97,0
384,504,0
191,474,0
654,277,0
889,193,0
638,1099,0
421,473,0
307,65,0
444,431,0
343,365,0
4,369,0
298,379,0
125,265,0
61,700,0
349,175,0
112,977,0
340,870,0
935,1373,0
19,175,0
483,232,0
412,299,0
12,216,0
703,430,0
449,715,0
212,6,0
88,110,0
680,680,0
710,483,0
305,24,0
882,38,0
785,142,0
15,14,0
292,718,0
404,349,0
870,335,0
420,912,0
662,676,0
220,217,0
513,645,0
895,382,0
629,251,0
911,609,0
907,263,0
159,691,0
160,284,0
833,513,0
276,282,0
884,737,0
351,209,0
805,180,0
891,576,0
47,321,0
746,474,0
130,273,0
791,274,0
185,105,0
278,23,0
9,84,0
842,414,0
639,46,0
716,236,0
302,1222,0
339,400,0
775,186,0
317,1012,0
380,132,0
931,6,0
750,397,0
416,760,0
333,838,0
594,221,0
138,674,0
177,744,0
233,258,0
112,506,0
542,96,0
576,110,0
12,337,0
850,749,0
693,195,0
263,743,0
235,14,0
137,316,0
570,180,0
714,924,0
455,953,0
6,76,0
932,473,0
740,55,0
706,162,0
59,1019,0
1,272,0
846,237,0
789,14,0
284,453,0
668,117,0
424,249,0
938,888,0
115,912,0
696,1057,0
868,99,0
540,499,0
392,4,0
449,835,0
307,492,0
300,76,0
319,147,0
329,204,0
379,257,0
59,161,0
150,136,0
129,6,0
912,473,0
173,284,0
416,249,0
794,708,0
204,287,0
620,62,0
318,348,0
664,184,0
21,167,0
333,69,0
369,182,0
185,320,0
756,740,0
669,509,0
325,425,0
404,1229,0
795,268,0
23,740,0
82,233,0
748,429,0
509,1023,0
89,9,0
515,355,0
63,401,0
849,173,0
20,987,0
628,190,0
415,983,0
845,784,0
605,727,0
570,190,0
898,749,0
917,44,0
93,76,0
109,1204,0
187,682,0
502,742,0
628,222,0
706,705,0
409,311,0
387,110,0
289,823,0
18,209,0
586,270,0
536,920,0
264,116,0
13,426,0
884,98,0
733,96,0
812,340,0
62,1005,0
525,283,0
144,730,0
317,794,0
378,383,0
378,226,0
576,215,0
372,1228,0
75,291,0
698,928,0
847,640,0
785,126,0
692,579,0
483,28,0
750,171,0
568,13,0
292,433,0
549,680,0
845,729,0
724,8,0
710,1012,0
278,175,0
150,82,0
434,176,0
797,104,0
654,44,0
402,286,0
384,602,0
502,690,0
746,286,0
444,478,0
473,173,0
485,99,0
560,637,0
465,313,0
542,1071,0
294,67,0
24,49,0
698,617,0
59,182,0
270,441,0
898,566,0
434,166,0
726,421,0
795,538,0
875,292,0
390,58,0
499,409,0
233,639,0
392,687,0
48,460,0
715,659,0
706,220,0
654,37,0
496,98,0
82,21,0
57,489,0
278,292,0
253,267,0
141,360,0
436,423,0
588,311,0
488,748,0
307,53,0
654,251,0
362,205,0
114,967,0
681,209,0
275,266,0
242,512,0
243,27,0
179,67,0
157,226,0
505,508,0
620,117,0
49,317,0
314,1063,0
626,697,0
746,500,0
93,408,0
498,537,0
455,78,0
879,53,0
6,190,0
300,162,0
795,626,0
341,88,0
710,421,0
48,1,0
906,96,0
576,564,0
634,261,0
58,620,0
230,311,0
707,455,0
915,746,0
290,831,0
409,884,0
150,753,0
173,123,0
881,185,0
426,686,0
711,82,0
703,186,0
199,460,0
101,383,0
128,244,0
406,476,0
491,649,0
373,617,0
496,174,0
405,660,0
602,417,0
525,506,0
663,185,0
520,403,0
910,402,0
367,217,0
307,609,0
685,97,0
373,219,0
343,244,0
373,525,0
846,1048,0
559,843,0
614,355,0
282,292,0
252,174,0
135,55,0
891,949,0
114,182,0
206,536,0
396,746,0
12,70,0
585,21,0
58,10,0
341,173,0
575,273,0
560,9,0
795,663,0
471,557,0
587,939,0
874,97,0
529,236,0
495,1399,0
932,391,0
503,1134,0
129,566,0
101,430,0
879,217,0
434,238,0
214,550,0
531,533,0
435,466,0
444,256,0
276,589,0
310,485,0
93,70,0
709,266,0
276,0,0
374,1215,0
267,1220,0
542,1617,0
93,326,0
289,403,0
446,30,0
888,189,0
197,746,0
731,319,0
918,475,0
366,758,0
151,68,0
723,266,0
205,889,0
496,143,0
150,180,0
513,227,0
253,384,0
847,88,0
623,1065,0
63,159,0
345,76,0
221,939,0
652,365,0
508,292,0
832,183,0
193,501,0
403,746,0
829,175,0
902,6,0
394,922,0
243,65,0
17,433,0
708,574,0
654,867,0
605,331,0
750,178,0
837,11,0
392,203,0
172,259,0
863,84,0
384,403,0
233,690,0
25,292,0
654,293,0
880,95,0
715,428,0
915,218,0
415,893,0
91,230,0
260,1235,0
478,121,0
903,276,0
408,203,0
629,618,0
584,19,0
499,195,0
177,86,0
670,203,0
436,391,0
120,426,0
306,417,0
359,324,0
537,99,0
315,519,0
436,653,0
129,937,0
825,623,0
343,288,0
837,748,0
177,722,0
448,243,0
267,1096,0
249,116,0
535,387,0
333,174,0
176,97,0
806,131,0
0,87,0
180,1282,0
372,682,0
636,126,0
529,63,0
377,557,0
828,316,0
744,283,0
404,148,0
466,296,0
128,325,0
621,141,0
344,864,0
298,515,0
43,383,0
737,94,0
288,361,0
42,589,0
12,407,0
641,87,0
605,63,0
560,204,0
62,110,0
846,141,0
424,270,0
42,139,0
118,299,0
620,66,0
502,275,0
324,401,0
289,96,0
933,1133,0
824,1011,0
285,211,0
451,135,0
307,647,0
285,82,0
275,1265,0
923,1034,0
732,15,0
234,921,0
449,517,0
730,318,0
458,1014,0
440,536,0
841,270,0
674,648,0
15,88,0
877,921,0
210,301,0
670,595,0
87,879,0
335,403,0
313,245,0
19,185,0
362,944,0
200,823,0
654,415,0
681,126,0
915,110,0
229,1190,0
315,425,0
599,160,0
336,518,0
886,221,0
882,227,0
333,460,0
15,157,0
915,591,0
328,298,0
307,613,0
22,917,0
927,245,0
270,1131,0
827,1003,0
386,676,0
291,6,0
733,421,0
362,573,0
665,174,0
513,182,0
594,458,0
668,519,0
891,117,0
144,729,0
193,658,0
398,708,0
493,746,0
852,292,0
726,234,0
300,214,0
720,433,0
617,94,0
536,580,0
344,1021,0
118,110,0
325,199,0
72,892,0
391,1224,0
61,510,0
726,758,0
665,153,0
756,67,0
37,914,0
734,122,0
446,226,0
206,519,0
342,332,0
544,87,0
246,734,0
664,199,0
617,1,0
844,338,0
404,65,0
897,746,0
566,1129,0
826,244,0
250,466,0
606,237,0
882,1225,0
233,15,0
82,404,0
720,7,0
152,49,0
464,473,0
404,700,0
548,126,0
58,711,0
621,843,0
326,556,0
402,147,0
35,880,0
621,1147,0
189,117,0
822,500,0
441,209,0
221,90,0
159,842,0
245,200,0
362,163,0
356,409,0
61,248,0
542,698,0
652,95,0
404,126,0
639,367,0
716,469,0
706,646,0
15,284,0
400,482,0
794,552,0
479,171,0
591,703,0
449,1114,0
58,284,0
798,44,0
487,507,0
296,421,0
271,11,0
312,613,0
193,159,0
654,1376,0
144,149,0
457,748,0
340,874,0
404,76,0
372,101,0
895,672,0
329,281,0
338,239,0
444,300,0
405,1019,0
885,234,0
274,163,0
416,254,0
523,492,0
565,95,0
497,202,0
587,393,0
424,341,0
822,91,0
392,190,0
306,61,0
654,829,0
765,70,0
429,1005,0
781,530,0
628,267,0
746,459,0
94,67,0
531,311,0
664,155,0
333,178,0
942,403,0
362,569,0
283,752,0
537,954,0
108,371,0
346,315,0
108,808,0
748,1226,0
649,172,0
194,1313,0
624,199,0
404,438,0
325,209,0
486,1242,0
876,746,0
496,117,0
275,1029,0
789,366,0
89,32,0
255,720,0
624,514,0
41,272,0
101,120,0
69,1063,0
500,6,0
548,224,0
908,337,0
929,688,0
175,270,0
175,874,0
922,926,0
160,117,0
129,158,0
6,508,0
703,300,0
82,869,0
531,1238,0
393,670,0
25,813,0
451,316,0
902,818,0
393,311,0
312,967,0
335,1116,0
228,270,0
416,166,0
278,164,0
797,1064,0
202,257,0
69,68,0
680,536,0
180,1286,0
377,1145,0
571,123,0
222,409,0
455,430,0
118,24,0
535,425,0
175,245,0
494,185,0
454,279,0
726,383,0
75,136,0
714,939,0
640,482,0
497,217,0
498,603,0
12,574,0
422,124,0
101,320,0
243,214,0
404,733,0
157,207,0
889,233,0
867,6,0
869,51,0
206,578,0
264,239,0
525,676,0
7,334,0
715,412,0
446,542,0
513,47,0
129,83,0
654,1598,0
515,193,0
320,631,0
317,603,0
450,685,0
